ticker,date,free_cash_flow,repurchase_of_capital_stock,repayment_of_debt,issuance_of_debt,issuance_of_capital_stock,capital_expenditure,interest_paid_supplemental_data,income_tax_paid_supplemental_data,end_cash_position,beginning_cash_position,changes_in_cash,financing_cash_flow,cash_flow_from_continuing_financing_activities,net_other_financing_charges,cash_dividends_paid,common_stock_dividend_paid,net_common_stock_issuance,common_stock_payments,common_stock_issuance,net_issuance_payments_of_debt,net_short_term_debt_issuance,net_long_term_debt_issuance,long_term_debt_payments,long_term_debt_issuance,investing_cash_flow,cash_flow_from_continuing_investing_activities,net_other_investing_changes,net_investment_purchase_and_sale,sale_of_investment,purchase_of_investment,net_business_purchase_and_sale,purchase_of_business,net_ppe_purchase_and_sale,purchase_of_ppe,operating_cash_flow,cash_flow_from_continuing_operating_activities,change_in_working_capital,change_in_other_working_capital,change_in_other_current_liabilities,change_in_other_current_assets,change_in_payables_and_accrued_expense,change_in_payable,change_in_account_payable,change_in_inventory,change_in_receivables,changes_in_account_receivables,other_non_cash_items,stock_based_compensation,deferred_tax,deferred_income_tax,depreciation_amortization_depletion,depreciation_and_amortization,net_income_from_continuing_operations,effect_of_exchange_rate_changes,short_term_debt_issuance,change_in_tax_payable,change_in_income_tax_payable,depreciation,operating_gains_losses,gain_loss_on_investment_securities,proceeds_from_stock_option_exercised,net_intangibles_purchase_and_sale,purchase_of_intangibles,change_in_accrued_expense,amortization_cash_flow,amortization_of_intangibles,short_term_debt_payments,sale_of_ppe,capital_expenditure_reported,change_in_prepaid_assets,unrealized_gain_loss_on_investment_securities,asset_impairment_charge,sale_of_business,sale_of_intangibles,net_foreign_currency_exchange_gain_loss,gain_loss_on_sale_of_ppe,provisionand_write_offof_assets,gain_loss_on_sale_of_business,earnings_losses_from_equity_investments,dividend_received_cfo,dividend_paid_cfo,pension_and_employee_benefit_expense,dividends_received_cfi,depletion,other_cash_adjustment_outside_changein_cash,cash_from_discontinued_financing_activities,cash_from_discontinued_investing_activities,cash_from_discontinued_operating_activities,net_preferred_stock_issuance,preferred_stock_payments,taxes_refund_paid,preferred_stock_issuance,cash_flow_from_discontinued_operation,net_investment_properties_purchase_and_sale,sale_of_investment_properties,purchase_of_investment_properties,preferred_stock_dividend_paid,interest_received_cfi,amortization_of_securities,change_in_interest_payable
UPS,2021-12-31,10813000000.0,-500000000.0,-2773000000.0,0.0,251000000.0,-4194000000.0,697000000.0,1869000000.0,10255000000.0,5910000000.0,4366000000.0,-6823000000.0,-6823000000.0,-364000000.0,-3437000000.0,-3437000000.0,-249000000.0,-500000000.0,251000000.0,-2773000000.0,0.0,-2773000000.0,-2773000000.0,0.0,-3818000000.0,-3818000000.0,52000000.0,54000000.0,366000000.0,-312000000.0,270000000.0,-602000000.0,872000000.0,,15007000000.0,15007000000.0,-664000000.0,,151000000.0,312000000.0,1020000000.0,1265000000.0,1265000000.0,,-2147000000.0,-2147000000.0,159000000.0,878000000.0,1645000000.0,1645000000.0,2953000000.0,2953000000.0,12890000000.0,-21000000.0,,,,,-3032000000.0,,,,,-245000000.0,,,,872000000.0,-4194000000.0,,,,872000000.0,,,,178000000.0,,,,,-3032000000.0,,,,,,,,,,,,,,,,,,
UPS,2020-12-31,5047000000.0,-224000000.0,-3392000000.0,5003000000.0,285000000.0,-5412000000.0,691000000.0,1138000000.0,5910000000.0,5238000000.0,659000000.0,-4517000000.0,-4517000000.0,-353000000.0,-3374000000.0,-3374000000.0,61000000.0,-224000000.0,285000000.0,-851000000.0,-2462000000.0,1611000000.0,-3392000000.0,5003000000.0,-5283000000.0,-5283000000.0,3000000.0,106000000.0,360000000.0,-254000000.0,20000000.0,-20000000.0,40000000.0,,10459000000.0,10459000000.0,1081000000.0,,-110000000.0,218000000.0,2535000000.0,904000000.0,904000000.0,,-1562000000.0,-1562000000.0,896000000.0,796000000.0,-858000000.0,-858000000.0,2698000000.0,2698000000.0,1343000000.0,13000000.0,,,,,4000000000.0,,,,,1631000000.0,,,,40000000.0,-5412000000.0,,,,40000000.0,,,,503000000.0,,,,,4000000000.0,,,,,,,,,,,,,,,,,,
UPS,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MDT,2024-04-30,5200000000.0,-2138000000.0,0.0,1073000000.0,284000000.0,-1587000000.0,826000000.0,1622000000.0,1284000000.0,1543000000.0,-29000000.0,-4450000000.0,-4450000000.0,-3000000.0,-3666000000.0,-3666000000.0,-1854000000.0,-2138000000.0,284000000.0,1073000000.0,1073000000.0,0.0,0.0,0.0,-2366000000.0,-2366000000.0,-261000000.0,-307000000.0,7441000000.0,-7748000000.0,-211000000.0,-211000000.0,-1587000000.0,-1587000000.0,6787000000.0,6787000000.0,-484000000.0,-345000000.0,,,391000000.0,,,-139000000.0,-391000000.0,-391000000.0,573000000.0,393000000.0,-508000000.0,-508000000.0,2647000000.0,2647000000.0,3705000000.0,-230000000.0,1073000000.0,,,954000000.0,,,,,,,1693000000.0,1693000000.0,0.0,,,,,371000000.0,,,,,90000000.0,,,,,,,,,,,,,,,,,,,,,,,
MDT,2023-04-30,4580000000.0,-645000000.0,-8291000000.0,7693000000.0,308000000.0,-1459000000.0,606000000.0,1548000000.0,1543000000.0,3714000000.0,-2414000000.0,-4960000000.0,-4960000000.0,-409000000.0,-3616000000.0,-3616000000.0,-337000000.0,-645000000.0,308000000.0,-598000000.0,5000000.0,-603000000.0,-6012000000.0,5409000000.0,-3493000000.0,-3493000000.0,4000000.0,-171000000.0,7343000000.0,-7514000000.0,-1867000000.0,-1867000000.0,-1459000000.0,-1459000000.0,6039000000.0,6039000000.0,-967000000.0,-148000000.0,,,696000000.0,,,-939000000.0,-576000000.0,-576000000.0,270000000.0,355000000.0,-226000000.0,-226000000.0,2697000000.0,2697000000.0,3784000000.0,243000000.0,2284000000.0,,,999000000.0,53000000.0,,,,,,1698000000.0,1698000000.0,-2279000000.0,,,,,0.0,,,,,73000000.0,,,,,,,,,,,,,,,,,,,,,,,
MDT,2022-04-30,5978000000.0,-2544000000.0,-1000000.0,0.0,429000000.0,-1368000000.0,540000000.0,996000000.0,3714000000.0,3593000000.0,352000000.0,-5336000000.0,-5336000000.0,163000000.0,-3383000000.0,-3383000000.0,-2115000000.0,-2544000000.0,429000000.0,-1000000.0,0.0,-1000000.0,-1000000.0,0.0,-1659000000.0,-1659000000.0,-10000000.0,-190000000.0,9692000000.0,-9882000000.0,-91000000.0,-91000000.0,-1368000000.0,-1368000000.0,7346000000.0,7346000000.0,-889000000.0,-65000000.0,,,213000000.0,,,-560000000.0,-477000000.0,-477000000.0,138000000.0,359000000.0,-604000000.0,-604000000.0,2707000000.0,2707000000.0,5062000000.0,-231000000.0,0.0,,,974000000.0,,,,,,,1733000000.0,1733000000.0,0.0,,,,,515000000.0,,,,,58000000.0,,,,,,,,,,,,,,,,,,,,,,,
MDT,2021-04-30,4885000000.0,-652000000.0,-10531000000.0,9961000000.0,474000000.0,-1355000000.0,582000000.0,1250000000.0,3593000000.0,4140000000.0,-762000000.0,-4136000000.0,-4136000000.0,-268000000.0,-3120000000.0,-3120000000.0,-178000000.0,-652000000.0,474000000.0,-570000000.0,-375000000.0,-195000000.0,-7367000000.0,7172000000.0,-2866000000.0,-2866000000.0,-54000000.0,-463000000.0,11345000000.0,-11808000000.0,-994000000.0,-994000000.0,-1355000000.0,-1355000000.0,6240000000.0,6240000000.0,-701000000.0,-549000000.0,,,531000000.0,,,78000000.0,-761000000.0,-761000000.0,251000000.0,344000000.0,-422000000.0,-422000000.0,2702000000.0,2702000000.0,3630000000.0,215000000.0,2789000000.0,,,919000000.0,308000000.0,,,,,,1783000000.0,1783000000.0,-3164000000.0,,,,,0.0,,,,,128000000.0,,,,,,,,,,,,,,,,,,,,,,,
MDT,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,406000000.0,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
SCHW,2023-12-31,18887000000.0,-3309000000.0,-51135000000.0,72297000000.0,0.0,-700000000.0,5623000000.0,1620000000.0,74473000000.0,58720000000.0,15753000000.0,-61245000000.0,-61245000000.0,-100000000.0,-2276000000.0,,-2842000000.0,-2842000000.0,,21162000000.0,1896000000.0,19266000000.0,-36031000000.0,55297000000.0,57411000000.0,57411000000.0,-935000000.0,58947000000.0,60434000000.0,-1487000000.0,,,-700000000.0,-700000000.0,19587000000.0,19587000000.0,11808000000.0,,,21739000000.0,-7796000000.0,-12652000000.0,-12652000000.0,,-2135000000.0,-2135000000.0,702000000.0,320000000.0,-478000000.0,-478000000.0,1338000000.0,1338000000.0,5067000000.0,,17000000000.0,,,804000000.0,,,49000000.0,,,4856000000.0,534000000.0,534000000.0,-15104000000.0,,,,,,,,,,,,,,,,,,,,,,-467000000.0,-467000000.0,,0.0,,,,,,,,
SCHW,2022-12-31,1086000000.0,-4395000000.0,-22240000000.0,36366000000.0,740000000.0,-971000000.0,1355000000.0,2130000000.0,58720000000.0,93338000000.0,-34618000000.0,-68723000000.0,-68723000000.0,-94000000.0,-2110000000.0,,-3395000000.0,-3395000000.0,,14126000000.0,-209000000.0,14335000000.0,-1140000000.0,15475000000.0,32048000000.0,32048000000.0,-544000000.0,39351000000.0,90360000000.0,-51009000000.0,0.0,,-971000000.0,-971000000.0,2057000000.0,2057000000.0,-8587000000.0,,,-775000000.0,-31759000000.0,-28233000000.0,-28233000000.0,,23947000000.0,23947000000.0,490000000.0,366000000.0,-18000000.0,-18000000.0,1248000000.0,1248000000.0,7183000000.0,,20891000000.0,,,652000000.0,,,64000000.0,,,-3526000000.0,596000000.0,596000000.0,-21100000000.0,,,,,,0.0,,,,,,,,,,,,,,,,-260000000.0,-1000000000.0,,740000000.0,,,,,,,,
SCHW,2021-12-31,1202000000.0,-600000000.0,-8077000000.0,18143000000.0,2806000000.0,-916000000.0,501000000.0,2053000000.0,93338000000.0,70560000000.0,22778000000.0,96323000000.0,96323000000.0,-104000000.0,-1822000000.0,,0.0,0.0,,10066000000.0,4852000000.0,5214000000.0,-1822000000.0,7036000000.0,-75663000000.0,-75663000000.0,-388000000.0,-63514000000.0,108218000000.0,-171732000000.0,0.0,,-916000000.0,-916000000.0,2118000000.0,2118000000.0,-7926000000.0,-3398000000.0,,-4550000000.0,22792000000.0,21470000000.0,21470000000.0,,-26168000000.0,-26168000000.0,372000000.0,254000000.0,53000000.0,53000000.0,1164000000.0,1164000000.0,5855000000.0,,11107000000.0,,,549000000.0,,,221000000.0,,,1322000000.0,615000000.0,615000000.0,-6255000000.0,,,,,,0.0,,,,,,,,,,,,,,,,2206000000.0,-600000000.0,,2806000000.0,,,,,,,,
SCHW,2020-12-31,6221000000.0,0.0,-1934000000.0,4304000000.0,4940000000.0,-631000000.0,434000000.0,803000000.0,70560000000.0,45577000000.0,24983000000.0,143982000000.0,143982000000.0,-55000000.0,-1280000000.0,,0.0,0.0,,2370000000.0,0.0,2370000000.0,-700000000.0,3070000000.0,-125851000000.0,-125851000000.0,-170000000.0,-134123000000.0,68048000000.0,-202171000000.0,14748000000.0,,-631000000.0,-631000000.0,6852000000.0,6852000000.0,948000000.0,-10208000000.0,,-10204000000.0,25761000000.0,22909000000.0,22909000000.0,,-14609000000.0,-14609000000.0,349000000.0,204000000.0,-138000000.0,-138000000.0,604000000.0,604000000.0,3299000000.0,,1234000000.0,,,414000000.0,,,79000000.0,,,2852000000.0,190000000.0,190000000.0,-1234000000.0,,,,,,14748000000.0,,,,,,,,,,,,,,,,4940000000.0,0.0,,4940000000.0,,,,,,,,
SCHW,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,-977000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2023-12-31,4773000000.0,-705000000.0,-2190000000.0,1599000000.0,,-3606000000.0,1268000000.0,1486000000.0,1074000000.0,987000000.0,87000000.0,-4625000000.0,-4625000000.0,-156000000.0,-3173000000.0,-3173000000.0,-705000000.0,-705000000.0,,-591000000.0,,-591000000.0,-2190000000.0,1599000000.0,-3667000000.0,-3667000000.0,-61000000.0,,,,,,,,8379000000.0,8379000000.0,-303000000.0,129000000.0,,-38000000.0,-215000000.0,-215000000.0,-215000000.0,-2000000.0,-177000000.0,-177000000.0,-132000000.0,,117000000.0,117000000.0,2318000000.0,2318000000.0,6379000000.0,,,,,2318000000.0,,,,,,,,,,,-3606000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2022-12-31,5742000000.0,-6282000000.0,-2291000000.0,6080000000.0,,-3620000000.0,1156000000.0,2060000000.0,987000000.0,983000000.0,4000000.0,-5887000000.0,-5887000000.0,-235000000.0,-3159000000.0,-3159000000.0,-6282000000.0,-6282000000.0,,3789000000.0,-205000000.0,3789000000.0,-2291000000.0,6080000000.0,-3471000000.0,-3471000000.0,149000000.0,0.0,46000000.0,-46000000.0,,,,,9362000000.0,9362000000.0,8000000.0,-273000000.0,,5000000.0,565000000.0,565000000.0,565000000.0,-120000000.0,-169000000.0,-169000000.0,-152000000.0,,262000000.0,262000000.0,2246000000.0,2246000000.0,6998000000.0,,,,,2246000000.0,-176000000.0,,,,,,,,,,-3620000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2021-12-31,6096000000.0,-7291000000.0,-1299000000.0,4201000000.0,,-2936000000.0,1087000000.0,1658000000.0,983000000.0,1818000000.0,-835000000.0,-7158000000.0,-7158000000.0,31000000.0,-2800000000.0,-2800000000.0,-7291000000.0,-7291000000.0,,2902000000.0,325000000.0,2902000000.0,-1299000000.0,4201000000.0,-2709000000.0,-2709000000.0,227000000.0,24000000.0,94000000.0,-70000000.0,,,,,9032000000.0,9032000000.0,203000000.0,188000000.0,,31000000.0,184000000.0,184000000.0,184000000.0,17000000.0,-217000000.0,-217000000.0,-56000000.0,,154000000.0,154000000.0,2208000000.0,2208000000.0,6523000000.0,,,188000000.0,188000000.0,2208000000.0,-98000000.0,,,,,,,,,,-2936000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2020-12-31,5613000000.0,-3705000000.0,-2381000000.0,4004000000.0,,-2927000000.0,1050000000.0,1214000000.0,1818000000.0,856000000.0,962000000.0,-4902000000.0,-4902000000.0,-67000000.0,-2626000000.0,-2626000000.0,-3705000000.0,-3705000000.0,,1496000000.0,-127000000.0,1623000000.0,-2381000000.0,4004000000.0,-2676000000.0,-2676000000.0,246000000.0,5000000.0,141000000.0,-136000000.0,,,,,8540000000.0,8540000000.0,266000000.0,170000000.0,,-34000000.0,-73000000.0,-73000000.0,-73000000.0,113000000.0,90000000.0,90000000.0,490000000.0,,340000000.0,340000000.0,2210000000.0,2210000000.0,5349000000.0,,,170000000.0,170000000.0,2210000000.0,-115000000.0,,,,,,,,,,-2927000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNP,2019-12-31,,,,,,,,,,,,,,,,,,,,,-6000000.0,,,,,,,15000000.0,130000000.0,-115000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,-229000000.0,-229000000.0,,-20000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DE,2023-10-31,4121000000.0,-7216000000.0,-7913000000.0,19437000000.0,,-4468000000.0,2227000000.0,3578000000.0,7620000000.0,4941000000.0,2648000000.0,2808000000.0,2808000000.0,-73000000.0,-1427000000.0,-1427000000.0,-7216000000.0,-7216000000.0,,11524000000.0,4008000000.0,7516000000.0,-7913000000.0,15429000000.0,-8749000000.0,-8749000000.0,-6180000000.0,,,,-82000000.0,-82000000.0,-2487000000.0,-4468000000.0,8589000000.0,8589000000.0,-3337000000.0,-193000000.0,,,830000000.0,,,279000000.0,-4253000000.0,-4253000000.0,252000000.0,130000000.0,-790000000.0,-790000000.0,2004000000.0,2004000000.0,10155000000.0,31000000.0,4008000000.0,,,,,,,,,,,,,1981000000.0,,,,191000000.0,,,,,-16000000.0,,,,,,,,,,,,,,,,,,,,,,,
DE,2022-10-31,911000000.0,-3597000000.0,-8445000000.0,14210000000.0,63000000.0,-3788000000.0,1101000000.0,1940000000.0,4941000000.0,8125000000.0,-2960000000.0,826000000.0,826000000.0,-29000000.0,-1313000000.0,-1313000000.0,-3597000000.0,-3597000000.0,63000000.0,5765000000.0,3852000000.0,1913000000.0,-8445000000.0,10358000000.0,-8485000000.0,-8485000000.0,-6292000000.0,,,,-498000000.0,-498000000.0,-1695000000.0,-3788000000.0,4699000000.0,4699000000.0,-4315000000.0,-874000000.0,,,1133000000.0,,,-2091000000.0,-2483000000.0,-2483000000.0,16000000.0,85000000.0,-66000000.0,-66000000.0,1895000000.0,1895000000.0,7130000000.0,-224000000.0,3852000000.0,,,,-326000000.0,,,,,,,,,2093000000.0,,,,88000000.0,,,,,192000000.0,,-326000000.0,,,,,,,,,,,,,,,,,,,,,
DE,2021-10-31,5146000000.0,-2538000000.0,-7090000000.0,9540000000.0,148000000.0,-2580000000.0,1041000000.0,2075000000.0,8125000000.0,7172000000.0,898000000.0,-1078000000.0,-1078000000.0,50000000.0,-1040000000.0,-1040000000.0,-2538000000.0,-2538000000.0,148000000.0,2450000000.0,818000000.0,1632000000.0,-7090000000.0,8722000000.0,-5750000000.0,-5750000000.0,-5020000000.0,-85000000.0,109000000.0,-194000000.0,-244000000.0,-244000000.0,-486000000.0,-2580000000.0,7726000000.0,7726000000.0,396000000.0,40000000.0,,,1884000000.0,,,-2497000000.0,969000000.0,969000000.0,-370000000.0,82000000.0,-441000000.0,-441000000.0,2050000000.0,2050000000.0,5965000000.0,55000000.0,818000000.0,,,,2000000.0,,,,,,,,,2094000000.0,,,,50000000.0,,,,,-6000000.0,,2000000.0,,,,,,,,,,,,,,,,,,,,,
DE,2020-10-31,4827000000.0,-750000000.0,-7383000000.0,9271000000.0,331000000.0,-2656000000.0,,,7172000000.0,3956000000.0,3184000000.0,-980000000.0,-980000000.0,-133000000.0,-956000000.0,-956000000.0,-419000000.0,-750000000.0,331000000.0,528000000.0,-1360000000.0,1888000000.0,-7383000000.0,9271000000.0,-3319000000.0,-3319000000.0,-2380000000.0,-37000000.0,93000000.0,-130000000.0,-66000000.0,-66000000.0,-873000000.0,-2656000000.0,7483000000.0,7483000000.0,1870000000.0,-529000000.0,,,-7000000.0,,,397000000.0,2009000000.0,2009000000.0,344000000.0,81000000.0,-11000000.0,-11000000.0,2118000000.0,2118000000.0,2753000000.0,32000000.0,,,,,24000000.0,,,,,,,,,1783000000.0,,,,194000000.0,,,,,110000000.0,24000000.0,-7000000.0,,,,,,,,,,,,,,,,,,,,,
DE,2019-10-31,,,,,178000000.0,,,,,,,,,,,,,,178000000.0,,,,,,,,,-51000000.0,89000000.0,-140000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14000000.0,,,,,,,,,,,,,,93000000.0,,,,,5000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,
LOW,2024-01-31,6176000000.0,-6138000000.0,-601000000.0,2983000000.0,,-1964000000.0,1464000000.0,3700000000.0,921000000.0,1348000000.0,-427000000.0,-6666000000.0,-6666000000.0,-21000000.0,-2531000000.0,-2531000000.0,-6138000000.0,-6138000000.0,,1883000000.0,-499000000.0,2382000000.0,-601000000.0,2983000000.0,-1901000000.0,-1901000000.0,-27000000.0,-63000000.0,1722000000.0,-1785000000.0,100000000.0,,53000000.0,,8140000000.0,8140000000.0,-2228000000.0,-170000000.0,-2057000000.0,182000000.0,-1820000000.0,-1820000000.0,-1820000000.0,1637000000.0,,,499000000.0,210000000.0,6000000.0,6000000.0,1923000000.0,1923000000.0,7726000000.0,0.0,,,,,-79000000.0,,141000000.0,,,,,,,53000000.0,-1964000000.0,,,83000000.0,100000000.0,,,,,-79000000.0,,,,,,,,,,,,,,,,,,,,,,
LOW,2023-01-31,6760000000.0,-14124000000.0,-867000000.0,9667000000.0,,-1829000000.0,976000000.0,1720000000.0,1348000000.0,1133000000.0,231000000.0,-7049000000.0,-7049000000.0,-5000000.0,-2370000000.0,-2370000000.0,-14124000000.0,-14124000000.0,,9299000000.0,499000000.0,8800000000.0,-867000000.0,9667000000.0,-1309000000.0,-1309000000.0,-1000000.0,-15000000.0,1174000000.0,-1189000000.0,491000000.0,,45000000.0,,8589000000.0,8589000000.0,-2882000000.0,-183000000.0,388000000.0,56000000.0,-549000000.0,-549000000.0,-549000000.0,-2594000000.0,,,530000000.0,223000000.0,-239000000.0,-239000000.0,1981000000.0,1981000000.0,6437000000.0,-16000000.0,,,,,421000000.0,,151000000.0,,,,,,,45000000.0,-1829000000.0,,,2118000000.0,491000000.0,,,,,421000000.0,,,,,,,,,,,,,,,,,,,,,,
LOW,2022-01-31,8260000000.0,-13012000000.0,-2118000000.0,4972000000.0,,-1853000000.0,837000000.0,2735000000.0,1133000000.0,4690000000.0,-3549000000.0,-12016000000.0,-12016000000.0,-6000000.0,-1984000000.0,-1984000000.0,-13012000000.0,-13012000000.0,,2854000000.0,0.0,2854000000.0,-2118000000.0,4972000000.0,-1646000000.0,-1646000000.0,-134000000.0,228000000.0,3293000000.0,-3065000000.0,0.0,,113000000.0,,10113000000.0,10113000000.0,-1127000000.0,413000000.0,-570000000.0,-23000000.0,466000000.0,466000000.0,466000000.0,-1413000000.0,,,517000000.0,230000000.0,135000000.0,135000000.0,1882000000.0,1882000000.0,8442000000.0,-8000000.0,,,,,34000000.0,,132000000.0,,,,,,,113000000.0,-1853000000.0,,,34000000.0,0.0,,,34000000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,
LOW,2021-01-31,9258000000.0,-4971000000.0,-5618000000.0,7929000000.0,,-1791000000.0,824000000.0,1588000000.0,4690000000.0,716000000.0,3964000000.0,-5191000000.0,-5191000000.0,-38000000.0,-1704000000.0,-1704000000.0,-4971000000.0,-4971000000.0,,1370000000.0,-941000000.0,2311000000.0,-5618000000.0,7929000000.0,-1894000000.0,-1894000000.0,-25000000.0,-168000000.0,2926000000.0,-3094000000.0,0.0,,90000000.0,,11049000000.0,11049000000.0,1895000000.0,512000000.0,813000000.0,326000000.0,3211000000.0,3211000000.0,3211000000.0,-2967000000.0,,,479000000.0,155000000.0,-108000000.0,-108000000.0,1594000000.0,1594000000.0,5835000000.0,10000000.0,,,,,1060000000.0,,152000000.0,,,,,,,90000000.0,-1791000000.0,,,139000000.0,0.0,,,139000000.0,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,
LOW,2020-01-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,12000000.0,,,,,,,,,,,,,,,,117000000.0,,,,,,,,,12000000.0,,,,,,,,,,,,,,,
GILD,2023-12-31,7421000000.0,-1000000000.0,-2250000000.0,1980000000.0,232000000.0,-585000000.0,891000000.0,3990000000.0,6085000000.0,5412000000.0,616000000.0,-5125000000.0,-5126000000.0,-278000000.0,-3809000000.0,-3809000000.0,-768000000.0,-1000000000.0,232000000.0,-270000000.0,,-270000000.0,-2250000000.0,1980000000.0,-2265000000.0,-2266000000.0,,-528000000.0,1844000000.0,-2372000000.0,-1152000000.0,-1152000000.0,,,8006000000.0,8005000000.0,-2303000000.0,-1768000000.0,,,111000000.0,-347000000.0,-347000000.0,-842000000.0,157000000.0,157000000.0,1982000000.0,766000000.0,-962000000.0,-962000000.0,2693000000.0,2693000000.0,5613000000.0,57000000.0,,,,354000000.0,167000000.0,167000000.0,,,,458000000.0,2339000000.0,2339000000.0,,,-585000000.0,39000000.0,,50000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD,2022-12-31,8344000000.0,-1396000000.0,-1500000000.0,0.0,309000000.0,-728000000.0,907000000.0,3136000000.0,5412000000.0,5338000000.0,137000000.0,-6469000000.0,-6469000000.0,-173000000.0,-3709000000.0,-3709000000.0,-1087000000.0,-1396000000.0,309000000.0,-1500000000.0,,-1500000000.0,-1500000000.0,0.0,-2466000000.0,-2466000000.0,-1000000.0,60000000.0,2002000000.0,-1942000000.0,-1797000000.0,-1797000000.0,,,9072000000.0,9072000000.0,-1763000000.0,-364000000.0,,,-549000000.0,226000000.0,226000000.0,-310000000.0,-406000000.0,-406000000.0,1724000000.0,637000000.0,-1552000000.0,-1552000000.0,2103000000.0,2103000000.0,4566000000.0,-63000000.0,,-568000000.0,-568000000.0,323000000.0,657000000.0,657000000.0,,,,-775000000.0,1780000000.0,1780000000.0,,,-728000000.0,-134000000.0,,2700000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD,2021-12-31,10805000000.0,-546000000.0,-4750000000.0,0.0,169000000.0,-579000000.0,979000000.0,2509000000.0,5338000000.0,5997000000.0,-624000000.0,-8877000000.0,-8877000000.0,-145000000.0,-3605000000.0,-3605000000.0,-377000000.0,-546000000.0,169000000.0,-4750000000.0,,-4750000000.0,-4750000000.0,0.0,-3131000000.0,-3131000000.0,19000000.0,-987000000.0,2910000000.0,-3897000000.0,-1584000000.0,-1584000000.0,,,11384000000.0,11384000000.0,489000000.0,-361000000.0,,,571000000.0,-118000000.0,-118000000.0,11000000.0,313000000.0,313000000.0,1515000000.0,635000000.0,-116000000.0,-116000000.0,2050000000.0,2050000000.0,6201000000.0,-35000000.0,,-364000000.0,-364000000.0,329000000.0,610000000.0,610000000.0,,,,689000000.0,1721000000.0,1721000000.0,,,-579000000.0,-45000000.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD,2020-12-31,7518000000.0,-1583000000.0,-2500000000.0,8184000000.0,256000000.0,-650000000.0,951000000.0,2639000000.0,5997000000.0,11631000000.0,-5677000000.0,770000000.0,770000000.0,-138000000.0,-3449000000.0,-3449000000.0,-1327000000.0,-1583000000.0,256000000.0,5684000000.0,,5684000000.0,-2500000000.0,8184000000.0,-14615000000.0,-14615000000.0,-171000000.0,11948000000.0,32718000000.0,-20770000000.0,-25742000000.0,-25742000000.0,,,8168000000.0,8168000000.0,-1638000000.0,,,,-58000000.0,-698000000.0,80000000.0,-195000000.0,-1171000000.0,-1171000000.0,6106000000.0,643000000.0,-214000000.0,-214000000.0,1480000000.0,1480000000.0,89000000.0,43000000.0,,-778000000.0,-778000000.0,288000000.0,1662000000.0,1662000000.0,,,,640000000.0,1192000000.0,1192000000.0,,,-650000000.0,-214000000.0,,40000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GILD,2019-12-31,,,,,,,,,,,,,,,,,,,,,,,,,,,-434000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272000000.0,272000000.0,,,,,,,,,,,,,,-1241000000.0,,,,,,,,-1241000000.0,,,,,,,,,,,,,,,,,,,,,
